turn_id,source_stable_id,source_file,source_row_number,parliament_document_id,parliament_number,document_type,title,turn_index,speaker_candidate,speaker_member_id,speaker_identity_status,speaker_resolution_confidence,speech_text,source_selector,confidence,method,review_status,release_status,source_hash,validation_hash,notes,review_reason
nzhc-speech-turn-ca70bd4cf49f1f53,47HansD_20050517_00001068,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,15105,47HansD_20050517_00001068,47,Hansard - debate,New Zealand Council of Law Reporting Amendment Bill — First Reading,1,Associate Minister of Justice,,unresolved,none,I move,47HansD_20050517_00001068#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,8044a9d4f173afdb846b5809ff898b95ceec1be9c434e51d8e6468cf691dfdfa,c6a8b11e5c0a85a0b1de179295bc14866dabf0ca3c6f732e0b6170296bc0c895,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-6bbb074b8862e500,47HansD_20050517_00001068,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,15105,47HansD_20050517_00001068,47,Hansard - debate,New Zealand Council of Law Reporting Amendment Bill — First Reading,2,Associate Minister of Justice,,unresolved,none,In which case I move,47HansD_20050517_00001068#turn-2,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,dcf51a7fabf0a78b2527205d20bb1cabd0237ac6618c0d2e0cd7b8f41e0f129c,fc68700789f668151450b91eccd16ec51f453c0ec363bfbbbe09d21669494923,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-c7e6d2cdda06afcc,47HansD_20041116_00000048,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,15284,47HansD_20041116_00000048,47,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Associate Minister of Education,,unresolved,none,Today I announced that the number of special education students receiving additional specialist teacher support and time will increase from 550 students to 1000 a year from next February. The Government is committing $18.3 million over the next 4 years to address the needs of students who are not adequately supported through existing initiatives such as the Ongoing and Reviewable Resourcing Scheme known as “ORRS”.,47HansD_20041116_00000048#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,2b691d5bd6780eda65150c1403362d02d07d2c07ad2081f55aa67c5cd8e361b0,bf87edbfa1f92afebb8edda242e4777c47436952c5700834b025f06ca9dd4a62,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-dd8026218a406a83,47HansD_20040616_00000036,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,15483,47HansD_20040616_00000036,47,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Radiation Emergency in the Port of Southampton,,unresolved,none,What to do if you live nearby.,47HansD_20040616_00000036#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,88fe00f669feb34c70d9755db0a0bcb823e00f195d0e5ed0e5659de38646d2eb,c3b5f21178ebb9ae9e2d0bf84d63b7904945c5e34a6498c2954ee629c55f943e,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-11ed020afc347fcf,47HansS_20030701_00000337,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,15639,47HansS_20030701_00000337,47,Hansard - question,"Rich, Katherine: Questions for Oral Answer — Questions to Ministers",1,Minister of Maori Affairs,,unresolved,none,What reviews of Te Mangai Paho or its senior staff are being undertaken at present and what is the reporting timetable for each of those reviews?,47HansS_20030701_00000337#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,e9784d2b10e49cca4ea9a6adf8b22a5b52ab4849a0a22f7df838686333ebd325,cf0161b403154f633ebbb6fc2f3c764f5129c6ed7694f266b0a5c038349b99bf,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-f0cc0d249456d0a2,47HansD_20040617,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,16045,47HansD_20040617,47,Hansard - daily,"Volume 618, Week 59 - Thursday, 17 June 2004",1,Minister of Police,,unresolved,none,Yes the Minister saw a media release from the questioner but as the Commissioner of Police told the member yesterday safety of his staff is of paramount importance. Police are being provided with more extensive training and improved technology and safety equipment including link-line radios to ensure police are protected in what is sometimes a very dangerous job.,47HansD_20040617#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,836aaf01b408c0828e82962da843e7d9d37800f408b2450ff9e3abd94b1d0c28,cfc9d5bed2e06040b5c2c23be92c898ca6c1eb618510475b4bef47094065d542,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-a05912af859ead6d,47HansD_20030828,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,17335,47HansD_20030828,47,Hansard - daily,"Volume 611, Week 34 - Thursday, 28 August 2003",1,Prime Minister,,unresolved,none,Yes because she is a hard-working and conscientious Minister.,47HansD_20030828#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,112c2860560cfc9e8ba35ee55f646a4c84118d2c50892d9a042ccfbf2e28a646,311c161f7fc88bfdae2ac3028026e98b658844999fdd757937f895d1301ad8ed,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-a094c89da05adca5,47HansD_20050622,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,17374,47HansD_20050622,47,Hansard - daily,"Volume 627, Week 93 - Wednesday, 22 June 2005",1,We Call it Home,,unresolved,none,A History of State Housing in New Zealand,47HansD_20050622#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,ee4ed2bb684ca515fead556e5197f6e86b674fb768be7ef7f2ac8112a8c6a766,0dcef8b04a14f9515002c91dadbc0ff44fdb5fe1a44c9a5d86b6e41ff7e73f41,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-e2cc53300dff7e3e,47HansS_20030828_00000618,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,18401,47HansS_20030828_00000618,47,Hansard - question,"Kedgley, Sue: Questions for Oral Answer — Questions to Ministers",1,Prime Minister,,unresolved,none,Yes because she is a hard-working and conscientious Minister.,47HansS_20030828_00000618#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,867db41eba34306d350bfa659013a8ed86e924ee1760fb89f977f29f1f6b3ea9,f8e137cea96245233615abbf857cd27e9cc4f7080f4c673a5bb477540dc13d1d,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-8f64960a996c0b25,47HansD_20030828_00000033,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,19910,47HansD_20030828_00000033,47,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Prime Minister,,unresolved,none,Yes because she is a hard-working and conscientious Minister.,47HansD_20030828_00000033#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,e0f340bafa59de07f1e675f680a9ad6dbfe4104ce83b8ac7e872133d8062705c,38c006560cf34edd84faad528af4bf75328a180bb632b38c06c70bdebfa4a5fe,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-3be06f48ad7680b1,47HansD_20030902_00000820,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,19987,47HansD_20030902_00000820,47,Hansard - debate,"Immigration Amendment Bill — Instructions to CommitteeCWH, In Committee",1,Minister of Immigration,,unresolved,none,I move,47HansD_20030902_00000820#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,66416817d47abaa95d4ef1993d64f6d9e3ff74362efb6ebdf3b144c72345a980,7fba404f140193ab07ce24f8c591456ff3578effb7b0b27bd7f1dc1e91a026cc,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-a0eeba5828a8236e,47HansS_20050621_00000769,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,20049,47HansS_20050621_00000769,47,Hansard - question,"Ryall, Tony: Questions for Oral Answer — Questions to Ministers",1,Minister of Police,,unresolved,none,I am advised that the Commissioner of Police informed the Minister of Police of the May 2004 - May 2005 figures in early June. I am also advised that the issue of the number of abandoned general calls has been a concern to the commissioner and that he sought independent advice on the performance of the communications centres the results of which have recently been provided to the Government. The Government has allocated an additional $45 million to address the issues raised in the report.,47HansS_20050621_00000769#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,5e1d8c6e622194271a44dc692c109857b3194dffc186f92769c0295ec479d8ce,533457f18710eaee081abd3cdecf6fca8dd6ff207dcd9265af774596c133e194,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-bb85a1d3ad927a1a,47HansS_20050517_00001303,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,20243,47HansS_20050517_00001303,47,Hansard - speech,"Goff, Phil: New Zealand Council of Law Reporting Amendment Bill — First Reading",1,Associate Minister of Justice,,unresolved,none,I move,47HansS_20050517_00001303#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,aad75dd8c2921dd95e759bef93ccb9f52f665d8677f78d09c58945e9c1f6ecf0,f5a823e0e236a4b4f7939b50eb38be2fa4ae30400292cb9496050da20da8a60b,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-e07103b200410790,47HansS_20030408_00000970,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,20516,47HansS_20030408_00000970,47,Hansard - speech,"Wilson, Margaret: Fair Trading Amendment Bill (No 3) — Instruction to CommitteeCWH",1,Minister of Consumer Affairs,,unresolved,none,I move,47HansS_20030408_00000970#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,7f474a0afa650b89a98dc67164ad77ebd4abc544acdfb92aa1dfd67da575a3cd,4fe0cbd44ffb7115b052a0827c304934f920a229154ae3a2f13bf765f88dfa20,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-651af60a85085c1c,47HansS_20050727_00000493,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,20867,47HansS_20050727_00000493,47,Hansard - question,"Bradford, Sue: Questions for Oral Answer — Questions to Ministers",1,Minister of Justice,,unresolved,none,Yes the Government will support sending this bill to a select committee. Whether section 59 should be repealed or amended is still an open question that can only benefit from wide public debate at a select committee.,47HansS_20050727_00000493#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,5d7f86cd552fc3da3660c9df22e4166abcc66ca908ba93b64f5d406ffbe702da,5c72ac85f5446f15c98813501209ae9747df3db4c3e49625d845450c9355064a,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-38f2596f5aafa28f,47HansD_20040616,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,21397,47HansD_20040616,47,Hansard - daily,"Volume 618, Week 59 - Wednesday, 16 June 2004",1,Radiation Emergency in the Port of Southampton,,unresolved,none,What to do if you live nearby.,47HansD_20040616#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,7684ad78a123e36662d13c4e6f9e33bdbc3b3af258fff4b821ee487df736d15b,8eda10b953edb778395b427e87768b231b749ba3740071ed28f4997badeedeb6,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-ba759ea154123979,47HansD_20040908,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,21626,47HansD_20040908,47,Hansard - daily,"Volume 620, Week 67 - Wednesday, 8 September 2004",1,Counting for Something,,unresolved,none,Value Added By Voluntary Agencies,47HansD_20040908#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c39973ddab15f613d802bbb8e4060bcfdc3e4ef5d8443739b0ec4007b2719b55,7b3d0b97b78ec0e0ca986bbcb5fd58fb3b708c7fe555eed3db3da0d011dd0e02,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-1a3d3b73d591c163,47HansD_20040617_00000033,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,22754,47HansD_20040617_00000033,47,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Minister of Police,,unresolved,none,Yes the Minister saw a media release from the questioner but as the Commissioner of Police told the member yesterday safety of his staff is of paramount importance. Police are being provided with more extensive training and improved technology and safety equipment including link-line radios to ensure police are protected in what is sometimes a very dangerous job.,47HansD_20040617_00000033#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,7b8b86e53357d9da5fcbd158f5e5a0895bc8f6a5c702e8a50c494536139cff27,0eb5fd1ade887dfa56461a90f922ef43cd36bbd148fd9f5bb1a914344cc885af,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-b0ca718b7927582e,47HansS_20050517_00001310,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,23035,47HansS_20050517_00001310,47,Hansard - speech,"Goff, Phil: New Zealand Council of Law Reporting Amendment Bill — First Reading",1,Associate Minister of Justice,,unresolved,none,In which case I move,47HansS_20050517_00001310#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,9fbe17ac511e4fbf05048de242cd5224efe84977a5b3074d202d1b6448104e1b,c7671ebe45a0a29e3ced6cc92c506b1ebc1c1d730fa9064945cb6e81850aea22,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-9bead60db7796617,47HansD_20050727,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,23297,47HansD_20050727,47,Hansard - daily,"Volume 627, Week 94 - Wednesday, 27 July 2005",1,Minister of Justice,,unresolved,none,Yes the Government will support sending this bill to a select committee. Whether section 59 should be repealed or amended is still an open question that can only benefit from wide public debate at a select committee.,47HansD_20050727#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,3639c0ba33e3c5d7eed3a5a31a5b40b9f13cc4812e847736220cfc3ec42838df,27f89df3f8fc144eafb066a3837d67a76dc7a924a823273bfd15190dfcfe90a0,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-8b3f6146374701ed,47HansD_20040325_00000083,2024-09-06 Hansard Extract from DocumentsDB/Hansard-47.csv,23386,47HansD_20040325_00000083,47,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Minister of Agriculture,,unresolved,none,No because we already have liability provisions now.,47HansD_20040325_00000083#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,9a209fc371371c017a24026b202de1d0b343386e1a035167bc04f61a59ed6988,e107fee103d5e4f9cc769fcc7cf9563e88c3a37b52832998d934406c2db68fc4,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
